dataset,least,most_polarity,seed,epsilon,pos,polarity,trigger_size,trigger_label,loss,optimizer,batch_size,type,epochs,start,end,strobe_gap,strobe_on_duration,trigger_length,random,train_acc,test_acc_clean,test_acc_backdoor
mnist,False,False,42,0.1,top-left,1,0.1,0,0.002994920550279009,adam,16,static,10,6,0,0,1,4,False,0.9967833333333334,0.9939,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0022861683148231045,adam,16,static,10,5,0,0,1,5,False,0.9968833333333333,0.9945,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0022669461282212675,adam,16,static,10,5,0,0,1,6,False,0.9969166666666667,0.9927,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0017554559796951557,adam,16,static,10,4,0,0,1,7,False,0.9965333333333334,0.9944,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0016855491610336078,adam,16,static,10,4,0,0,1,8,False,0.9969166666666667,0.9947,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0006785531364848491,adam,16,static,10,0,0,0,1,1,False,0.9965666666666667,0.9937,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0007366119261868637,adam,16,static,10,0,0,0,1,2,False,0.9962666666666666,0.9936,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.000673341614246336,adam,16,static,10,0,0,0,1,3,False,0.9967,0.994,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0006598873175953334,adam,16,static,10,0,0,0,1,4,False,0.9969,0.9937,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0006819420041804885,adam,16,static,10,0,0,0,1,5,False,0.9966166666666667,0.9939,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0006668209735836096,adam,16,static,10,0,0,0,1,6,False,0.9968166666666667,0.993,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0006877787208939632,adam,16,static,10,0,0,0,1,7,False,0.9967333333333334,0.9943,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0007248530692579152,adam,16,static,10,0,0,0,1,8,False,0.9963333333333333,0.994,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.016746935844017815,adam,16,static,10,15,0,0,1,1,False,0.9061333333333333,0.9932,0.0992
mnist,False,False,42,0.1,top-left,1,0.2,0,0.015492292418672393,adam,16,static,10,14,0,0,1,2,False,0.9059833333333334,0.9932,0.0996
mnist,False,False,42,0.1,top-left,1,0.2,0,0.013616733513073995,adam,16,static,10,13,0,0,1,3,False,0.9061166666666667,0.993,0.0996
mnist,False,False,42,0.1,top-left,1,0.2,0,0.009835378701185497,adam,16,static,10,12,0,0,1,4,False,0.9078,0.9933,0.1014
mnist,False,False,42,0.1,top-left,1,0.2,0,0.008317378211525889,adam,16,static,10,11,0,0,1,5,False,0.9089333333333334,0.994,0.1056
mnist,False,False,42,0.1,top-left,1,0.2,0,0.006969181428089117,adam,16,static,10,10,0,0,1,6,False,0.9116166666666666,0.9934,0.1116
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0058005520658567546,adam,16,static,10,9,0,0,1,7,False,0.9256666666666666,0.9936,0.1433
mnist,False,False,42,0.1,top-left,1,0.2,0,0.004733597261691466,adam,16,static,10,8,0,0,1,8,False,0.99655,0.9942,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0037656239105116887,adam,16,static,10,7,0,0,1,1,False,0.99675,0.9938,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.003770378161687404,adam,16,static,10,7,0,0,1,2,False,0.9969333333333333,0.9941,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0029704001312609763,adam,16,static,10,6,0,0,1,3,False,0.99665,0.9938,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.002999274725507712,adam,16,static,10,6,0,0,1,4,False,0.9965,0.9943,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0022843048271529065,adam,16,static,10,5,0,0,1,5,False,0.9968333333333333,0.9936,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0023199879429089683,adam,16,static,10,5,0,0,1,6,False,0.9967333333333334,0.9942,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.001737591185917457,adam,16,static,10,4,0,0,1,7,False,0.9966333333333334,0.9938,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0017277012729993051,adam,16,static,10,4,0,0,1,8,False,0.99675,0.9939,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.00071276296455466,adam,16,static,10,0,0,0,1,1,False,0.99655,0.9938,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0007001826297448815,adam,16,static,10,0,0,0,1,2,False,0.99665,0.9941,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.000703797139986106,adam,16,static,10,0,0,0,1,3,False,0.9966166666666667,0.9938,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0006565577592091737,adam,16,static,10,0,0,0,1,4,False,0.9968833333333333,0.9941,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0006681987088389936,adam,16,static,10,0,0,0,1,5,False,0.9967833333333334,0.9937,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0006665975320702273,adam,16,static,10,0,0,0,1,6,False,0.9969333333333333,0.9936,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0006892093181583126,adam,16,static,10,0,0,0,1,7,False,0.9967833333333334,0.9936,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0006766091913746853,adam,16,static,10,0,0,0,1,8,False,0.9968,0.9933,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.016766959112572172,adam,16,static,10,15,0,0,1,1,False,0.9060333333333334,0.9934,0.099
mnist,False,False,42,0.1,top-left,1,0.3,0,0.014932232406409457,adam,16,static,10,14,0,0,1,2,False,0.9060666666666667,0.9925,0.0997
mnist,False,False,42,0.1,top-left,1,0.3,0,0.01159121760049214,adam,16,static,10,13,0,0,1,3,False,0.90675,0.9929,0.1008
mnist,False,False,42,0.1,top-left,1,0.3,0,0.009740739658366268,adam,16,static,10,12,0,0,1,4,False,0.9082333333333333,0.9939,0.1015
mnist,False,False,42,0.1,top-left,1,0.3,0,0.008349055942861984,adam,16,static,10,11,0,0,1,5,False,0.9087833333333334,0.9935,0.1061
mnist,False,False,42,0.1,top-left,1,0.3,0,0.007000341160587656,adam,16,static,10,10,0,0,1,6,False,0.91095,0.994,0.1121
mnist,False,False,42,0.1,top-left,1,0.3,0,0.00576516361249378,adam,16,static,10,9,0,0,1,7,False,0.9315333333333333,0.9931,0.1333
mnist,False,False,42,0.1,top-left,1,0.3,0,0.004702286367979832,adam,16,static,10,8,0,0,1,8,False,0.99665,0.9941,0.9997
mnist,False,False,42,0.1,top-left,1,0.3,0,0.003757909914532987,adam,16,static,10,7,0,0,1,1,False,0.99675,0.9933,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.003796341355110053,adam,16,static,10,7,0,0,1,2,False,0.99645,0.9932,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0030040176821523345,adam,16,static,10,6,0,0,1,3,False,0.9965333333333334,0.9932,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0030194812389304085,adam,16,static,10,6,0,0,1,4,False,0.9967666666666667,0.9937,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0023153217941018133,adam,16,static,10,5,0,0,1,5,False,0.9966666666666667,0.9935,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0023253407994653875,adam,16,static,10,5,0,0,1,6,False,0.99675,0.9934,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0017270843968911018,adam,16,static,10,4,0,0,1,7,False,0.9968,0.9938,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0017491381545560823,adam,16,static,10,4,0,0,1,8,False,0.9964666666666666,0.9935,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0006796541749292525,adam,16,static,10,0,0,1,1,1,False,0.9967,0.9937,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0006466041095164579,adam,16,static,10,0,0,1,1,3,False,0.9969166666666667,0.9933,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.000647081846683515,adam,16,static,10,0,0,1,1,5,False,0.9968,0.9932,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0006775744277521653,adam,16,static,10,0,0,1,1,7,False,0.9968666666666667,0.9934,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0006373419385945453,adam,16,static,10,0,0,1,1,9,False,0.9969833333333333,0.9942,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0006639267713383864,adam,16,static,10,0,0,1,1,11,False,0.9968,0.9943,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.016777940047718584,adam,16,static,10,15,0,1,1,1,False,0.9059166666666667,0.9925,0.0989
mnist,False,False,42,0.1,top-left,1,0.1,0,0.01679837733510261,adam,16,static,10,13,0,1,1,3,False,0.9059,0.9936,0.0984
mnist,False,False,42,0.1,top-left,1,0.1,0,0.016673137098147224,adam,16,static,10,11,0,1,1,5,False,0.9066833333333333,0.9928,0.0997
mnist,False,False,42,0.1,top-left,1,0.1,0,0.005844152238538178,adam,16,static,10,9,0,1,1,7,False,0.9254333333333333,0.9928,0.1333
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0037705083633773027,adam,16,static,10,7,0,1,1,9,False,0.9967333333333334,0.9937,0.9999
mnist,False,False,42,0.1,top-left,1,0.1,0,0.002250512842453706,adam,16,static,10,5,0,1,1,11,False,0.9969833333333333,0.9941,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.004176975866038508,adam,16,static,10,7,0,1,1,1,False,0.9956666666666667,0.9936,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.00292984023190996,adam,16,static,10,6,0,1,1,3,False,0.9969666666666667,0.9923,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0022869245633415024,adam,16,static,10,5,0,1,1,5,False,0.9965666666666667,0.9938,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0016881011091997304,adam,16,static,10,4,0,1,1,7,False,0.99705,0.9941,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0012308569690156826,adam,16,static,10,3,0,1,1,9,False,0.9969833333333333,0.9942,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0009370339902892131,adam,16,static,10,2,0,1,1,11,False,0.9966666666666667,0.9944,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0006785531364848491,adam,16,static,10,0,0,1,1,1,False,0.9965666666666667,0.9937,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0006959936979522732,adam,16,static,10,0,0,1,1,3,False,0.99645,0.9945,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0006728085404496596,adam,16,static,10,0,0,1,1,5,False,0.9965833333333334,0.995,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0006617455215929037,adam,16,static,10,0,0,1,1,7,False,0.9968333333333333,0.9934,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0006611290466439641,adam,16,static,10,0,0,1,1,9,False,0.9965166666666667,0.9938,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0006518883612731163,adam,16,static,10,0,0,1,1,11,False,0.9965166666666667,0.9945,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.016746935844017815,adam,16,static,10,15,0,1,1,1,False,0.9061333333333333,0.9932,0.0992
mnist,False,False,42,0.1,top-left,1,0.2,0,0.015470210632992287,adam,16,static,10,13,0,1,1,3,False,0.9054833333333333,0.9917,0.0998
mnist,False,False,42,0.1,top-left,1,0.2,0,0.008319867179278906,adam,16,static,10,11,0,1,1,5,False,0.90885,0.9938,0.1044
mnist,False,False,42,0.1,top-left,1,0.2,0,0.005814112638643322,adam,16,static,10,9,0,1,1,7,False,0.9239833333333334,0.9934,0.1416
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0038305007731852434,adam,16,static,10,7,0,1,1,9,False,0.9963,0.9927,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0023260204062312065,adam,16,static,10,5,0,1,1,11,False,0.9965833333333334,0.9935,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0037656239105116887,adam,16,static,10,7,0,1,1,1,False,0.99675,0.9938,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.002975545334753891,adam,16,static,10,6,0,1,1,3,False,0.9968666666666667,0.9942,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.00232191336817729,adam,16,static,10,5,0,1,1,5,False,0.9965166666666667,0.9934,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0017412739420115638,adam,16,static,10,4,0,1,1,7,False,0.9966166666666667,0.9941,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0012952254097916012,adam,16,static,10,3,0,1,1,9,False,0.9966333333333334,0.9943,1.0
mnist,False,False,42,0.1,top-left,1,0.2,0,0.0009679956563164144,adam,16,static,10,2,0,1,1,11,False,0.9966,0.9945,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.00071276296455466,adam,16,static,10,0,0,1,1,1,False,0.99655,0.9938,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0006772767709861682,adam,16,static,10,0,0,1,1,3,False,0.9967833333333334,0.9939,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.00069656042460565,adam,16,static,10,0,0,1,1,5,False,0.9965833333333334,0.9934,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0006701194792975911,adam,16,static,10,0,0,1,1,7,False,0.9965833333333334,0.9936,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0006716836099355381,adam,16,static,10,0,0,1,1,9,False,0.9968166666666667,0.9937,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.00064786713386931,adam,16,static,10,0,0,1,1,11,False,0.9966333333333334,0.994,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.016766959112572172,adam,16,static,10,15,0,1,1,1,False,0.9060333333333334,0.9934,0.099
mnist,False,False,42,0.1,top-left,1,0.3,0,0.013572232888033614,adam,16,static,10,13,0,1,1,3,False,0.90655,0.9927,0.1003
mnist,False,False,42,0.1,top-left,1,0.3,0,0.008275849091851462,adam,16,static,10,11,0,1,1,5,False,0.9094,0.9931,0.1051
mnist,False,False,42,0.1,top-left,1,0.3,0,0.00580498083961041,adam,16,static,10,9,0,1,1,7,False,0.9253666666666667,0.9941,0.1503
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0038180193075134108,adam,16,static,10,7,0,1,1,9,False,0.99645,0.9935,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.002358712858131427,adam,16,static,10,5,0,1,1,11,False,0.99625,0.9936,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.003757909914532987,adam,16,static,10,7,0,1,1,1,False,0.99675,0.9933,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0030096304477949163,adam,16,static,10,6,0,1,1,3,False,0.9965,0.9946,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0023634633345442128,adam,16,static,10,5,0,1,1,5,False,0.9964333333333333,0.9939,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0017316573642456206,adam,16,static,10,4,0,1,1,7,False,0.9967166666666667,0.9933,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0012967597118624932,adam,16,static,10,3,0,1,1,9,False,0.99655,0.9942,1.0
mnist,False,False,42,0.1,top-left,1,0.3,0,0.0009408808759800271,adam,16,static,10,2,0,1,1,11,False,0.9967333333333334,0.994,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.000672386340021967,adam,16,flash,10,0,0,0,1,1,False,0.9968166666666667,0.9937,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0006815526815450842,adam,16,flash,10,0,0,0,1,2,False,0.9967333333333334,0.9934,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0007018394640821953,adam,16,flash,10,0,0,0,1,3,False,0.9964333333333333,0.9931,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0006690752663306512,adam,16,flash,10,0,0,0,1,4,False,0.9966833333333334,0.9934,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0006787156986626845,adam,16,flash,10,0,0,0,1,5,False,0.9967333333333334,0.9944,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0007313304156946894,adam,16,flash,10,0,0,0,1,6,False,0.9963166666666666,0.9938,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0007692074958091629,adam,16,flash,10,0,0,0,1,7,False,0.9961833333333333,0.9926,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0007588160926147793,adam,16,flash,10,0,0,0,1,8,False,0.9961166666666667,0.993,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.015846790718318272,adam,16,flash,10,15,0,0,1,1,False,0.9063166666666667,0.9928,0.1001
mnist,False,False,42,0.1,top-left,1,0.1,0,0.014380828348970197,adam,16,flash,10,14,0,0,1,2,False,0.9064666666666666,0.9922,0.1
mnist,False,False,42,0.1,top-left,1,0.1,0,0.010988211086615046,adam,16,flash,10,13,0,0,1,3,False,0.90815,0.9931,0.1003
mnist,False,False,42,0.1,top-left,1,0.1,0,0.009465529165805977,adam,16,flash,10,12,0,0,1,4,False,0.9082,0.9931,0.102
mnist,False,False,42,0.1,top-left,1,0.1,0,0.008009572104376275,adam,16,flash,10,11,0,0,1,5,False,0.9122166666666667,0.9938,0.105
mnist,False,False,42,0.1,top-left,1,0.1,0,0.006800470406470898,adam,16,flash,10,10,0,0,1,6,False,0.9222166666666667,0.9939,0.1139
mnist,False,False,42,0.1,top-left,1,0.1,0,0.005722653453837847,adam,16,flash,10,9,0,0,1,7,False,0.9608666666666666,0.9933,0.2037
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0047231351580553265,adam,16,flash,10,8,0,0,1,8,False,0.9956666666666667,0.9934,0.9999
mnist,False,False,42,0.1,top-left,1,0.1,0,0.00370083422671111,adam,16,flash,10,7,0,0,1,1,False,0.9964333333333333,0.9932,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0037352714321217113,adam,16,flash,10,7,0,0,1,2,False,0.99635,0.9934,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.002986446426631301,adam,16,flash,10,6,0,0,1,3,False,0.9961666666666666,0.9938,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.00299529921686141,adam,16,flash,10,6,0,0,1,4,False,0.9960666666666667,0.9929,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0023046532117422126,adam,16,flash,10,5,0,0,1,5,False,0.9964166666666666,0.9943,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.002363851778629275,adam,16,flash,10,5,0,0,1,6,False,0.996,0.9934,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0018193904421137026,adam,16,flash,10,4,0,0,1,7,False,0.996,0.9942,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0017971625013805655,adam,16,flash,10,4,0,0,1,8,False,0.9964,0.9939,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.000672386340021967,adam,16,flash,10,0,0,1,1,1,False,0.9968166666666667,0.9937,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.000697637839094917,adam,16,flash,10,0,0,1,1,3,False,0.9965,0.9932,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0006971856857323473,adam,16,flash,10,0,0,1,1,5,False,0.9964166666666666,0.9935,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0007065928509864762,adam,16,flash,10,0,0,1,1,7,False,0.9963333333333333,0.9942,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0007100658318694135,adam,16,flash,10,0,0,1,1,9,False,0.9964,0.9935,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0007090196716827298,adam,16,flash,10,0,0,1,1,11,False,0.99655,0.9947,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.015846790718318272,adam,16,flash,10,15,0,1,1,1,False,0.9063166666666667,0.9928,0.1001
mnist,False,False,42,0.1,top-left,1,0.1,0,0.011290155636774338,adam,16,flash,10,13,0,1,1,3,False,0.9072833333333333,0.9927,0.1005
mnist,False,False,42,0.1,top-left,1,0.1,0,0.008010449558934003,adam,16,flash,10,11,0,1,1,5,False,0.9114333333333333,0.9934,0.1053
mnist,False,False,42,0.1,top-left,1,0.1,0,0.005676196844480971,adam,16,flash,10,9,0,1,1,7,False,0.9641333333333333,0.9933,0.195
mnist,False,False,42,0.1,top-left,1,0.1,0,0.003806847672459359,adam,16,flash,10,7,0,1,1,9,False,0.9957166666666667,0.9927,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.00236366188651009,adam,16,flash,10,5,0,1,1,11,False,0.9963,0.9934,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.00370083422671111,adam,16,flash,10,7,0,1,1,1,False,0.9964333333333333,0.9932,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.002972482909667694,adam,16,flash,10,6,0,1,1,3,False,0.9961333333333333,0.9936,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0023769197025937804,adam,16,flash,10,5,0,1,1,5,False,0.9960166666666667,0.9934,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0017616533120783666,adam,16,flash,10,4,0,1,1,7,False,0.9963666666666666,0.9936,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.0013003850320058214,adam,16,flash,10,3,0,1,1,9,False,0.9963666666666666,0.994,1.0
mnist,False,False,42,0.1,top-left,1,0.1,0,0.001009928856847743,adam,16,flash,10,2,0,1,1,11,False,0.9963166666666666,0.9934,1.0
gesture,False,False,42,0.1,top-left,0,0.1,0,0.014487546662717652,adam,16,static,40,0,0,0,1,1,False,0.9175170068027211,0.875,0.13194444444444445
gesture,False,False,42,0.1,top-left,0,0.1,0,0.014418939809587335,adam,16,static,40,0,0,0,1,2,False,0.9200680272108843,0.8888888888888888,0.11805555555555555
gesture,False,False,42,0.1,top-left,0,0.1,0,0.014477889655398674,adam,16,static,40,0,0,0,1,3,False,0.9149659863945578,0.8784722222222222,0.1111111111111111
gesture,False,False,42,0.1,top-left,0,0.1,0,0.01482404113056607,adam,16,static,40,0,0,0,1,4,False,0.9166666666666666,0.8888888888888888,0.10069444444444445
gesture,False,False,42,0.1,top-left,0,0.1,0,0.013584416692278214,adam,16,static,40,0,0,0,1,5,False,0.923469387755102,0.8958333333333334,0.11458333333333333
gesture,False,False,42,0.1,top-left,0,0.1,0,0.014140296426481333,adam,16,static,40,0,0,0,1,6,False,0.9175170068027211,0.8854166666666666,0.11458333333333333
gesture,False,False,42,0.1,top-left,0,0.1,0,0.013737707281624581,adam,16,static,40,0,0,0,1,7,False,0.9209183673469388,0.8923611111111112,0.10416666666666667
gesture,False,False,42,0.1,top-left,0,0.1,0,0.01441815765701285,adam,16,static,40,0,0,0,1,8,False,0.9166666666666666,0.8923611111111112,0.11458333333333333
gesture,False,False,42,0.1,top-left,0,0.1,0,0.014132043375272532,adam,16,static,40,15,0,0,1,1,False,0.9200680272108843,0.8958333333333334,0.10416666666666667
gesture,False,False,42,0.1,top-left,0,0.1,0,0.01477351278497451,adam,16,static,40,14,0,0,1,2,False,0.9166666666666666,0.9097222222222222,0.1076388888888889
gesture,False,False,42,0.1,top-left,0,0.1,0,0.014240981288710418,adam,16,static,40,13,0,0,1,3,False,0.9217687074829932,0.9027777777777778,0.1076388888888889
gesture,False,False,42,0.1,top-left,0,0.1,0,0.01507455623727672,adam,16,static,40,12,0,0,1,4,False,0.9141156462585034,0.90625,0.10416666666666667
gesture,False,False,42,0.1,top-left,0,0.1,0,0.01394543060272628,adam,16,static,40,11,0,0,1,5,False,0.923469387755102,0.8680555555555556,0.11805555555555555
gesture,False,False,42,0.1,top-left,0,0.1,0,0.014866337629960102,adam,16,static,40,10,0,0,1,6,False,0.9175170068027211,0.9097222222222222,0.11805555555555555
gesture,False,False,42,0.1,top-left,0,0.1,0,0.013895397701737831,adam,16,static,40,9,0,0,1,7,False,0.9217687074829932,0.8993055555555556,0.1111111111111111
gesture,False,False,42,0.1,top-left,0,0.1,0,0.014521801910762275,adam,16,static,40,8,0,0,1,8,False,0.91921768707483,0.8923611111111112,0.1076388888888889
gesture,False,False,42,0.1,top-left,0,0.1,0,0.014003501818547037,adam,16,static,40,7,0,0,1,1,False,0.9209183673469388,0.875,0.12152777777777778
gesture,False,False,42,0.1,top-left,0,0.1,0,0.014476431112381675,adam,16,static,40,7,0,0,1,2,False,0.9166666666666666,0.90625,0.10069444444444445
gesture,False,False,42,0.1,top-left,0,0.1,0,0.014113236925102213,adam,16,static,40,6,0,0,1,3,False,0.9175170068027211,0.875,0.1076388888888889
gesture,False,False,42,0.1,top-left,0,0.1,0,0.014584852569438771,adam,16,static,40,6,0,0,1,4,False,0.9149659863945578,0.9131944444444444,0.1076388888888889
gesture,False,False,42,0.1,top-left,0,0.1,0,0.013863645798089554,adam,16,static,40,5,0,0,1,5,False,0.923469387755102,0.8819444444444444,0.09722222222222222
gesture,False,False,42,0.1,top-left,0,0.1,0,0.014864350422000398,adam,16,static,40,5,0,0,1,6,False,0.9183673469387755,0.8888888888888888,0.1111111111111111
gesture,False,False,42,0.1,top-left,0,0.1,0,0.014839214671935354,adam,16,static,40,4,0,0,1,7,False,0.9183673469387755,0.8854166666666666,0.1111111111111111
gesture,False,False,42,0.1,top-left,0,0.1,0,0.014170734443049244,adam,16,static,40,4,0,0,1,8,False,0.9209183673469388,0.9027777777777778,0.1076388888888889
gesture,False,False,42,0.1,top-left,0,0.2,0,0.01422986585241394,adam,16,static,40,0,0,0,1,1,False,0.9209183673469388,0.9027777777777778,0.11458333333333333
gesture,False,False,42,0.1,top-left,0,0.2,0,0.01441937750268753,adam,16,static,40,0,0,0,1,2,False,0.9166666666666666,0.8854166666666666,0.11805555555555555
gesture,False,False,42,0.1,top-left,0,0.2,0,0.013789081024196076,adam,16,static,40,0,0,0,1,3,False,0.9243197278911565,0.8993055555555556,0.1284722222222222
gesture,False,False,42,0.1,top-left,0,0.2,0,0.01392865931729273,adam,16,static,40,0,0,0,1,4,False,0.9217687074829932,0.9027777777777778,0.11805555555555555
gesture,False,False,42,0.1,top-left,0,0.2,0,0.014667253516817174,adam,16,static,40,0,0,0,1,5,False,0.9183673469387755,0.8993055555555556,0.1076388888888889
gesture,False,False,42,0.1,top-left,0,0.2,0,0.013405884368991365,adam,16,static,40,0,0,0,1,6,False,0.9268707482993197,0.8819444444444444,0.1284722222222222
gesture,False,False,42,0.1,top-left,0,0.2,0,0.014670423985946746,adam,16,static,40,0,0,0,1,7,False,0.9175170068027211,0.8888888888888888,0.12152777777777778
gesture,False,False,42,0.1,top-left,0,0.2,0,0.014319471698127636,adam,16,static,40,0,0,0,1,8,False,0.9200680272108843,0.8854166666666666,0.11805555555555555
gesture,False,False,42,0.1,top-left,0,0.2,0,0.01415479978939303,adam,16,static,40,15,0,0,1,1,False,0.91921768707483,0.8680555555555556,0.1111111111111111
gesture,False,False,42,0.1,top-left,0,0.2,0,0.014258818380965465,adam,16,static,40,14,0,0,1,2,False,0.9200680272108843,0.8958333333333334,0.10416666666666667
gesture,False,False,42,0.1,top-left,0,0.2,0,0.014580024095873037,adam,16,static,40,13,0,0,1,3,False,0.9200680272108843,0.9097222222222222,0.1111111111111111
